hit|v/n|hɪt|2227|ударити; удар
hockey|n|ˈhɒki|4395|хокей
horse-riding|n|ˈhɔːrs ˌraɪdɪŋ|NULL|верхова їзда
ice hockey|n|ˈaɪs ˌhɒki|NULL|хокей на льоду
instructor|n|ɪnˈstrʌktə|3239|інструктор
jogging|n|ˈdʒɒɡɪŋ|NULL|біг підтюпцем
join in|v|ˌdʒɔɪn ˈɪn|NULL|приєднуватися
kick|v|kɪk|1829|бити ногою
locker|n|ˈlɒkə|NULL|шафка; локер
long jump|n|ˌlɒŋ ˈdʒʌmp|NULL|стрибки у довжину
match|n/v|mætʃ|2704|матч; збіг; підходити; відповідати
motor-racing|n|ˈmoʊtər ˈreɪsɪŋ|NULL|автогонки
motorcycling|n|ˈmoʊtərˌsaɪklɪŋ|NULL|мотоциклетний спорт
net|n|nɛt|3492|сітка
point|n|pɔɪnt|605|точка; значення
practice|n|ˈpræktɪs|2901|практика
practise|v|ˈpræktɪs|NULL|практикувати
prize|n|praɪz|3722|приз
race track|n|ˈreɪs træk|NULL|трек для перегонів
race|n|reɪs|2409|гонка; раса
racing|n|ˈreɪsɪŋ|NULL|гонки
racket|n|ˈrækɪt|NULL|ракетка
reserve|v|rɪˈzɜːv|4079|резервувати; зберігати
riding|n|ˈraɪdɪŋ|NULL|верхова їзда
rugby|n|ˈrʌɡbi|NULL|регбі
running|n|ˈrʌnɪŋ|4730|біг
sail|v|seɪl|4165|плавати під вітрилом
sailing|n|ˈseɪlɪŋ|NULL|вітрильний спорт
score|n|skɔːr|1857|рахунок; бал
season|n|ˈsiːzn|507|сезон
shoot|v|ʃuːt|733|стріляти
shorts|n|ʃɔːrts|4922|шорти
skateboard|n|ˈskeɪtˌbɔːrd|NULL|скейтборд
skiing|n|ˈskiːɪŋ|NULL|лижний спорт
squash|n|skwɒʃ|NULL|кабачок; гра в сквош
stadium|n|ˈsteɪdiəm|4167|стадіон
surfing|n|ˈsɜːrfɪŋ|NULL|серфінг
swimming|n/v|ˈswɪmɪŋ|4492|плавання; плавати
table-tennis|n|ˈteɪbl ˌtɛnɪs|NULL|настільний теніс
take part|v|ˌteɪk ˈpɑːrt|NULL|брати участь
team|n|tiːm|308|команда
tennis|n|ˈtɛnɪs|3107|теніс
track suit|n|ˈtræk ˌsuːt|NULL|спортивний костюм
track|n|træk|2721|слід; колія
train|n|treɪn|1701|поїзд
trainer|n|ˈtreɪnər|4512|тренер
volleyball|n|ˈvɒlibɔːl|NULL|волейбол
water skiing|n|ˌwɔːtər ˈskiːɪŋ|NULL|водні лижі

Category: The Natural World
animal|n|ˈænɪməl|729|тварина
autumn|n|ˈɔːtəm|NULL|осінь
beach|n|biːʧ|1951|пляж
bird|n|bɜːd|1126|птах
branch|n|bræntʃ|1821|гілка; філія
bush|n|bʊʃ|4244|кущ
cave|n|keɪv|3596|печера
cliff|n|klɪf|4357|скеля; урвище
climate|n|ˈklaɪmət|2121|клімат
coal|n|koʊl|3366|вугілля
coast|n|koʊst|2458|узбережжя; берег
continent|n|ˈkɒntɪnənt|4061|континент
countryside|n|ˈkʌntrisaɪd|NULL|сільська місцевість; природа
desert|n|ˈdɛzərt|2216|пустеля
dolphin|n|ˈdɒlfɪn|NULL|дельфін
duck|n|dʌk|3553|качка
earth|n|ɜːθ|1730|земля; планета
elephant|n|ˈɛlɪfənt|4405|слон
environment|n|ɪnˈvaɪrənmənt|858|середовище; навколишнє середовище
fall|n|fɔːl|1013|падіння; осінь (американський варіант)
fall|v|fɔːl|1013|падати; впасти
farmland|n|ˈfɑːrmˌlænd|NULL|сільськогосподарські угіддя
field|n|fiːld|440|поле; ділянка
fish|n|fɪʃ|4877|риба
flood|n|flʌd|4576|повінь; затоплення
flower|n|ˈflaʊər|1498|квітка
forest|n|ˈfɒrɪst|1112|ліс; лісова місцевість
freeze|v|friːz|2831|заморожувати; мерзнути
giraffe|n|dʒɪˈræf|NULL|жираф
hill|n|hɪl|2028|пагорб
lake|n|leɪk|2204|озеро
land|n/v|lænd|2044|земля; приземлятися
leaf|n|liːf|1568|листок; листя
lion|n|ˈlaɪən|4350|лев
mice|n|maɪs|NULL|миші
monkey|n|ˈmʌŋki|4610|мавпа
moon|n|muːn|2471|місяць
mountain|n|ˈmaʊntən|1246|гора
mouse|n|maʊs|3336|миша
nature|n|ˈneɪʧər|697|природа
planet|n|ˈplænɪt|1601|планета
plant|n|plɑːnt|2487|рослина
pollution|n|pəˈluːʃən|2936|забруднення
rabbit|n|ˈræbɪt|4420|кролик
rainforest|n|ˈreɪnˌfɒrɪst|NULL|тропічний ліс
range|n|reɪndʒ|1878|діапазон; гряда
river|n|ˈrɪvər|1334|річка
rock|n|rɒk|4205|скеля; камінь
sand|n|sænd|2224|пісок
scenery|n|ˈsiːnəri|NULL|пейзаж; декорації
shark|n|ʃɑːrk|4485|акула
sky|n|skaɪ|1150|небо
soil|n|sɔɪl|1805|ґрунт; земля
spring|n|sprɪŋ|4089|весна
star|n|stɑːr|4278|зірка
stone|n|stoʊn|1225|камінь
summer|n|ˈsʌmər|619|літо
sun|n|sʌn|1239|сонце
sunlight|n|ˈsʌnˌlaɪt|3928|сонячне світло
sunrise|n|ˈsʌnˌraɪz|NULL|схід сонця
sunset|n|ˈsʌnˌsɛt|NULL|захід сонця
sunshine|n|ˈsʌnˌʃaɪn|NULL|сонячне світло; сонячний день
tiger|n|ˈtaɪɡər|NULL|тигр
tree|n|triː|596|дерево
valley|n|ˈvæli|3182|долина
waterfall|n|ˈwɔːtəfɔːl|NULL|водоспад
waves|n|weɪvz|NULL|хвилі
wild|adj|waɪld|1299|дикий
wildlife|n|ˈwaɪldˌlaɪf|3896|дикі тварини; дикі природи
winter|n|ˈwɪntər|1250|зима
zebra|n|ˈziːbrə|NULL|зебра

Category: Travel and Transport
abroad|adv|əˈbrɔːd|3392|за кордоном
accommodation|n|əˌkɒməˈdeɪʃn|NULL|житло; розміщення
airline|n|ˈeərlaɪn|2147|авіакомпанія
airport|n|ˈeərpɔːrt|1780|аеропорт
ambulance|n|ˈæmbjʊləns|NULL|швидка допомога
announcement|n|əˈnaʊnsmənt|3639|оголошення
arrival|n|əˈraɪvl|3222|прибуття
arrive|v|əˈraɪv|813|прибувати
at sea|prep|ət ˈsiː|NULL|у морі
backpack|n|ˈbækpæk|NULL|рюкзак
bag|n|bæɡ|1011|сумка; мішок
baggage|n|ˈbæɡɪdʒ|NULL|багаж
bicycle|n|ˈbaɪsɪkəl|4413|велосипед
bike|n|baɪk|2182|велосипед; мотоцикл
board|n|bɔːd|667|дошка; рада
boarding pass|n|ˈbɔːdɪŋ pɑːs|NULL|посадковий талон
boat|n|boʊt|1237|човен; лодка
border|n|ˈbɔːrdər|1351|кордон
brochure|n|ˈbroʊʃər|NULL|брошура
bus station|n|bʌs ˈsteɪʃən|NULL|автобусна станція
bus stop|n|bʌs stɒp|NULL|автобусна зупинка
bus|n|bʌs|1463|автобус
by air|prep|baɪ ˈeər|NULL|повітрям
by land|prep|baɪ ˈlænd|NULL|сухопутним шляхом
by rail|prep|baɪ ˈreɪl|NULL|залізницею
by road|prep|baɪ ˈroʊd|NULL|автомобільним шляхом
by sea|prep|baɪ ˈsiː|NULL|морем
cab|n|kæb|4261|таксі; кабріолет
cabin|n|ˈkæbɪn|3178|каюта; хатина
canal|n|kəˈnæl|NULL|канал
capital city|n|ˌkæpɪtəl ˈsɪti|NULL|столиця
car alarm|n|ˈkɑːr əˌlɑːrm|NULL|сигналізація автомобіля
car park|n|ˈkɑː pɑːrk|NULL|автостоянка
car|n|kɑːr|290|автомобіль
case|n|keɪs|4475|випадок; справа
catch|v|kætʃ|4271|ловити; захоплювати
change|v|ʧeɪndʒ|357|змінювати; міняти
charter|v|ˈʧɑːrtər|4435|орендувати (транспорт)
check in|v|ʧɛk ɪn|NULL|реєструватися; зайти
check out|v|ʧɛk aʊt|NULL|виписуватися; перевіряти
check-in|n|ˈʧɛk ɪn|NULL|реєстрація
coach|n|koʊtʃ|2347|тренер; автобус (особливо далекого прямування)
confirm|v|kənˈfɜːm|1864|підтверджувати
consul|n|ˈkɒnsəl|NULL|консул
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя
currency|n|ˈkʌrənsi|3774|валюта
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник
customs|n|ˈkʌstəmz|NULL|митниця
cycle|n|ˈsaɪkəl|2240|велосипед; цикл
cyclist|n|ˈsaɪklɪst|NULL|велосипедист
deck|n|dɛk|2812|палуба; колода
delay|n|dɪˈleɪ|3471|затримка
deliver|v|dɪˈlɪvər|1295|доставляти; народжувати
depart|v|dɪˈpɑːrt|4886|виїжджати; відбуватися
departure|n|dɪˈpɑːtʃər|3903|від'їзд; відхід
destination|n|ˌdɛstɪˈneɪʃən|3918|місце призначення
direction|n|dɪˈrɛkʃən|931|напрямок; керування
document|n|ˈdɒkjʊmənt|3342|документ; папір
dollar|n|ˈdɒlər|NULL|долар
double room|n|ˌdʌbl ˈruːm|NULL|двомісний номер
drive|v|draɪv|1448|водити; їхати
driving licence|n|ˌdraɪvɪŋ ˈlaɪsəns|NULL|водійське посвідчення
due|adj|djuː|2479|належний; очікуваний
duty-free|adj|ˈdjuːti friː|NULL|безмитний
embassy|n|ˈɛmbəsi|NULL|посольство
euro|n|ˈjʊərəʊ|NULL|євро; європейська валюта
exchange rate|n|ɪksˈtʃeɪndʒ reɪt|NULL|обмінний курс
facilities|n|fəˈsɪlɪtiz|NULL|обладнання; умови
fare|n|feər|4830|плата за проїзд; тариф
ferry|n|ˈfɛri|NULL|пором
flight|n|flaɪt|1302|політ; рейс
fly|v|flaɪ|3220|літати; мчати
foreign|adj|ˈfɒrən|690|іноземний; закордонний
fuel|n|ˈfjuːəl|1567|паливо; горюче
gate|n|ɡeɪt|2026|ворота
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок
guest|n|ɡɛst|1317|гість
guide|n/v|ɡaɪd|2991|гід; керувати
guidebook|n|ˈɡaɪdˌbʊk|NULL|путівник
handlebars|n|ˈhændlˌbɑːrz|NULL|руль
harbour|n|ˈhɑːbə|NULL|гавань
helicopter|n|ˈhɛlɪˌkɒptə|3126|гелікоптер
hitch-hike|v|ˈhɪtʃˌhaɪk|NULL|автостопити
hotel|n|həʊˈtɛl|1005|готель
hovercraft|n|ˈhɒvəˌkrɑːft|NULL|судно на повітряній подушці
hydrofoil|n|ˈhaɪdrəfɔɪl|NULL|глісер
immigration|n|ˌɪmɪˈɡreɪʃən|2452|імміграція
inn|n|ɪn|NULL|готель; заїжджий двір
interpret|v|ɪnˈtɜːprɪt|2783|тлумачити; перекладати
jet|n|dʒɛt|3170|реактивний літак; струмінь
journey|n|ˈdʒɜːrni|2431|подорож
land|n/v|lænd|2044|земля; приземлятися
lorry|n|ˈlɒri|NULL|вантажівка
lost property|n|ˌlɒst ˈprɒpərti|NULL|загублені речі
luggage|n|ˈlʌɡɪdʒ|NULL|багаж
map|n|mæp|1551|карта; мапа
motorbike|n|ˈmoʊtər.baɪk|NULL|мотоцикл
motorcycle|n|ˈmoʊtərˌsaɪkəl|NULL|мотоцикл
motorway|n|ˈmoʊtərˌweɪ|NULL|автомагістраль
nationality|n|ˌnæʃəˈnælɪti|NULL|національність
on board|adv|ɒn ˈbɔːrd|NULL|на борту
on business|adv|ɒn ˈbɪznɪs|NULL|у справах
on foot|adv|ɒn ˈfʊt|NULL|пішки
on holiday|adv|ɒn ˈhɒlədeɪ|NULL|у відпустці
on time|adv|ɒn ˈtaɪm|NULL|вчасно
on vacation|adv|ɒn vəˈkeɪʃən|NULL|у відпустці
operator|n|ˈɒpəreɪtər|3238|оператор
overnight|adv|ˌoʊvərˈnaɪt|4796|на ніч
overtake|v|ˌoʊvərˈteɪk|NULL|обганяти
parking lot|n|ˈpɑːrkɪŋ lɒt|NULL|стоянка для автомобілів
parking space|n|ˈpɑːrkɪŋ speɪs|NULL|місце для паркування
passenger|n|ˈpæsɪndʒər|2097|пасажир
passport|n|ˈpæspɔːrt|NULL|паспорт
path|n|pɑːθ|1343|стежка; шлях
petrol pump|n|ˈpɛtrəl pʌmp|NULL|бензоколонка
petrol station|n|ˈpɛtrəl ˈsteɪʃən|NULL|заправна станція
petrol|n|ˈpɛtrəl|NULL|бензин
pilot|n|ˈpaɪlət|1785|пілот
platform|n|ˈplætfɔːrm|2832|платформа
railroad|n|ˈreɪlˌroʊd|3684|залізниця
railway|n|ˈreɪlweɪ|NULL|залізниця
reception|n|rɪˈsɛpʃən|3981|прийом; рецепція
reservation|n|ˌrɛzərˈveɪʃən|3072|бронювання; резервація
reserve|v|rɪˈzɜːv|4079|резервувати; зберігати
return|v|rɪˈtɜːn|1245|повертатися
ride|v|raɪd|2062|їхати верхи; кататися
road sign|n|ˈroʊd saɪn|NULL|дорожній знак
roundabout|n|ˈraʊndəbaʊt|NULL|кругове перехрестя
route|n|ruːt|1961|маршрут
sail|v|seɪl|4165|плавати під вітрилом
scooter|n|ˈskuːtər|NULL|скутер
seat belt|n|ˈsiːt belt|NULL|ремінь безпеки
ship|n|ʃɪp|3843|корабель
sightseeing|n|ˈsaɪtˌsiːɪŋ|NULL|екскурсія
signpost|n|ˈsaɪnˌpoʊst|NULL|вказівник; стовп з дорожніми знаками
single room|n|ˌsɪŋɡl ˈruːm|NULL|одномісний номер
speed|n|spiːd|3600|швидкість
subway|n|ˈsʌbweɪ|NULL|метро; підземний перехід
suitcase|n|ˈsuːtˌkeɪs|NULL|валіза
take off|v|ˌteɪk ˈɒf|NULL|знімати; злітати
taxi rank|n|ˈtæksi ræŋk|NULL|стоянка таксі
taxi|n|ˈtæksi|NULL|таксі
terminal|n|ˈtɜːmɪnəl|NULL|термінал
tire|n|ˈtaɪər|2872|шина
tour|n|tuər|1482|тур; екскурсія
tourist|n|ˈtʊərɪst|2416|турист
traffic jam|n|ˈtræfɪk dʒæm|NULL|пробка
traffic lights|n|ˈtræfɪk laɪts|NULL|світлофор
traffic|n|ˈtræfɪk|1724|рух; транспортний потік
train|n|treɪn|1701|поїзд
tram|n|træm|NULL|трамвай
translate|v|trænsˈleɪt|2753|перекладати
translation|n|trænsˈleɪʃən|4335|переклад
traveller’s cheque|n|ˌtrævlərz ˈʧɛk|NULL|дорожній чек
trip|n|trɪp|964|подорож; поход
tunnel|n|ˈtʌnl|3385|тунель
tyre|n|ˈtaɪər|NULL|шина; покришка
underground|adj|ˈʌndərˌɡraʊnd|NULL|підземний
unleaded|adj|ʌnˈlɛdɪd|NULL|безсвинцевий
vehicle|n|ˈviːɪkl|1300|транспортний засіб
visa|n|ˈviːzə|NULL|віза
visit|v|ˈvɪzɪt|1474|відвідувати
voyage|n|ˈvɔɪɪdʒ|NULL|подорож; плавання
waiting-room|n|ˈweɪtɪŋ ruːm|NULL|чекальня
windscreen|n|ˈwɪndˌskriːn|NULL|лобове скло

Category: Weather
blow|v|bloʊ|3822|дути; дмухати
centigrade|adj|ˈsɛntɪɡreɪd|NULL|градуси за Цельсієм
cloud|n|klaʊd|1928|хмара
cloudy|adj|ˈklaʊdi|NULL|хмарно
cold|adj|kəʊld|3518|холодний
cool|adj|kuːl|3381|крутий; прохолодний
degrees|n|dɪˈɡriːz|NULL|градуси
dry|adj|draɪ|3210|сухий
fog|n|fɒɡ|4967|туман
foggy|adj|ˈfɒɡi|NULL|туманно
forecast|v|ˈfɔːkɑːst|NULL|прогнозувати; передбачати
frost|n|frɒst|NULL|іній; мороз
gale|n|ɡeɪl|NULL|шторм; ураганний вітер
get wet|v|ˌɡɛt ˈwɛt|NULL|змокнути
heat|n/v|hiːt|4145|тепло; нагрівати
hot|adj|hɒt|722|гарячий
ice|n|aɪs|1236|лід
icy|adj|ˈaɪsi|NULL|льодяний
lightning|n|ˈlaɪtnɪŋ|4614|блискавка
mild|adj|maɪld|3856|м'який; лагідний
rain|n|reɪn|4670|дощ
shower|n|ˈʃaʊər|3232|душ
snow|n|snoʊ|1795|сніг
snowfall|n|ˈsnoʊˌfɔːl|NULL|снігопад
storm|n|stɔːrm|1666|буря
sun|n|sʌn|1239|сонце
sunny|adj|ˈsʌni|4921|сонячно
sunshine|n|ˈsʌnˌʃaɪn|NULL|сонячне світло; сонячний день
temperature|n|ˈtɛmpərətʃər|1631|температура
thermometer|n|θərˈmɒmɪtər|NULL|термометр
thunder|n|ˈθʌndər|NULL|грім
wet|adj|wɛt|2491|мокрий
wind|n|wɪnd|2686|вітер
windy|adj|ˈwɪndi|NULL|вітряно

Category: Work and Jobs
CV|n|ˌsiːˈviː|NULL|резюме
actor|n|ˈæktər|1507|актор
actress|n|ˈæktrɪs|3263|актриса
application|n|ˌæplɪˈkeɪʃn|1528|заявка; програма
apply|v|əˈplaɪ|941|подавати заявку; застосовувати
architect|n|ˈɑːkɪtekt|3393|архітектор
army|n|ˈɑːmi|1547|армія
artist|n|ˈɑːtɪst|737|художник
assistant|n|əˈsɪstənt|2849|помічник
athlete|n|ˈæθliːt|1609|спортсмен
banker|n|ˈbæŋkər|4471|банкір
boss|n|bɒs|2344|начальник; бос
businessman|n|ˈbɪznɪsˌmæn|3880|бізнесмен
businesswoman|n|ˈbɪznɪsˌwʊmən|NULL|бізнесвумен
butcher|n|ˈbʊʧər|NULL|м'ясник
cameraman|n|ˈkæmərəˌmæn|NULL|оператор
candidate|n|ˈkændɪdət|960|кандидат
canteen|n|kænˈtiːn|NULL|їдальня; буфет
captain|n|ˈkæptɪn|3375|капітан
career|n|kəˈrɪər|741|кар'єра
chef|n|ʃɛf|3193|кухар; шеф-кухар
chemist|n|ˈkɛmɪst|NULL|хімік; аптекар
colleague|n|ˈkɒliːɡ|1527|колега
comedian|n|kəˈmiːdiən|NULL|комік; гуморист
company|n|ˈkʌmpəni|189|компанія; товариство
conference|n|ˈkɒnfərəns|968|конференція
consul|n|ˈkɒnsəl|NULL|консул
consulate|n|ˈkɒnsjʊlət|NULL|консульство
contract|n|ˈkɒntrækt|1276|контракт; угода
cook|v|kʊk|4059|готувати; варити
crew|n|kruː|1718|екіпаж
curriculum vitae|n|kəˈrɪkjʊləm ˈviːtaɪ|NULL|резюме; життєпис
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник
dancer|n|ˈdænsər|3697|танцівник
dentist|n|ˈdɛntɪst|NULL|стоматолог
department|n|dɪˈpɑːtmənt|1202|відділ; департамент
designer|n|dɪˈzaɪnər|2447|дизайнер
detective|n|dɪˈtɛktɪv|3830|детектив
diploma|n|dɪˈpləʊmə|NULL|диплом
director|n|dɪˈrɛktər|511|директор; режисер
diver|n|ˈdaɪvər|NULL|водолаз
doctor|n|ˈdɒktər|571|лікар
employ|v|ɪmˈplɔɪ|1976|наймати; займати
employee|n|ɪmˈplɔɪ.iː|933|працівник; найманий працівник
employer|n|ɪmˈplɔɪər|2317|роботодавець
employment|n|ɪmˈplɔɪmənt|2557|зайнятість; робота
engineer|n|ˌɛndʒɪˈnɪər|2011|інженер
factory|n|ˈfæktəri|2151|фабрика; завод
farm|n|fɑːm|1265|ферма; господарство
farmer|n|ˈfɑːrmər|1598|фермер
film star|n|ˈfɪlm stɑːr|NULL|кіноактор; зірка кіно
fireman|n|ˈfaɪəmən|NULL|пожежник
flight attendant|n|ˈflaɪt əˈtɛndənt|NULL|стюардеса; стюард
full time|n|ˈfʊl taɪm|NULL|повний робочий день
greengrocer|n|ˈɡriːnˌɡrəʊsə|NULL|овочевий продавець
grocer|n|ˈɡrəʊsə|NULL|бакалійник
guard|n/v|ɡɑːd|3699|охоронець; охороняти
hairdresser|n|ˈheəˌdresə|NULL|перукар
housewife|n|ˈhaʊsˌwaɪf|NULL|домогосподарка
housework|n|ˈhaʊsˌwɜːk|NULL|домашня робота
instructor|n|ɪnˈstrʌktə|3239|інструктор
interpreter|n|ɪnˈtɜːrprɪtər|NULL|перекладач
journalist|n|ˈdʒɜːnəlɪst|2116|журналіст
judge|n/v|dʒʌdʒ|1764|суддя; судити
laboratory|n|ləˈbɒrətəri|3156|лабораторія
labourer|n|ˈleɪbərə|NULL|робітник
lawyer|n|ˈlɔːjə|819|адвокат; юрист
lecturer|n|ˈlɛkʧərər|NULL|лектор
librarian|n|laɪˈbrɛəriən|NULL|бібліотекар
manager|n|ˈmænɪdʒər|880|менеджер
mechanic|n|mɪˈkænɪk|4303|механік
model|n|ˈmɒdəl|4527|модель
musician|n|mjuˈzɪʃən|2959|музикант
newsagent|n|ˈnjuːzˌeɪdʒənt|NULL|торговець пресою
novelist|n|ˈnɒvəlɪst|NULL|романіст
nurse|n|nɜːrs|1889|медсестра; няня
occupation|n|ˌɒkjuˈpeɪʃən|3364|заняття; професія
office|n|ˈɒfɪs|342|офіс
officer|n|ˈɒfɪsər|671|офіцер; чиновник
operator|n|ˈɒpəreɪtər|3238|оператор
out of work|adj|ˌaʊt əv ˈwɜːrk|NULL|безробітний
owner|n|ˈoʊnər|1024|власник
part time|adv|ˌpɑːrt ˈtaɪm|NULL|неповний робочий день
pension|n|ˈpɛnʃən|3818|пенсія
photographer|n|fəˈtɒɡrəfər|3125|фотограф
physician|n|fɪˈzɪʃən|2058|лікар
pilot|n|ˈpaɪlət|1785|пілот
poet|n|ˈpoʊɪt|2947|поет
police officer|n|pəˈlis ˈɒfɪsər|NULL|поліцейський
policeman|n|pəˈlisˌmæn|4807|поліцейський (чоловік)
policewoman|n|pəˈlisˌwʊmən|NULL|поліцейська (жінка)
politician|n|ˌpɒlɪˈtɪʃən|1797|політик
porter|n|ˈpɔːrtər|NULL|носій; портьє
postman|n|ˈpoʊstmæn|NULL|поштар
presenter|n|prɪˈzɛntər|NULL|ведучий
president|n|ˈprɛzɪdənt|304|президент
priest|n|priːst|2313|священник
profession|n|prəˈfɛʃən|2909|професія
professional|adj|prəˈfɛʃənəl|2586|професійний
professor|n|prəˈfɛsər|828|професор
publisher|n|ˈpʌblɪʃər|3097|видавець
qualification|n|ˌkwɒlɪfɪˈkeɪʃən|NULL|кваліфікація
quit|v|kwɪt|2546|кинути; звільнитися
reporter|n|rɪˈpɔːrtər|1294|репортер
retire|v|rɪˈtaɪər|2321|виходити на пенсію; відступати
retirement|n|rɪˈtaɪəmənt|2464|вихід на пенсію
sailor|n|ˈseɪlər|NULL|моряк
salary|n|ˈsæləri|2476|зарплата
sales assistant|n|ˌseɪlz əˈsɪstənt|NULL|продавець
salesman|n|ˈseɪlzmən|NULL|продавець
saleswoman|n|ˈseɪlzˌwʊmən|NULL|продавщиця
scientist|n|ˈsaɪəntɪst|1061|вчений
secretary|n|ˈsɛkrətəri|2025|секретар
security guard|n|sɪˈkjʊərɪti ɡɑːrd|NULL|охоронець
servant|n|ˈsɜːrvənt|3975|слуга
shop assistant|n|ˈʃɒp əˌsɪstənt|NULL|продавець
shopkeeper|n|ˈʃɒpˌkiːpər|NULL|крамар; власник магазину
soldier|n|ˈsəʊldʒər|1006|солдат
staff|n|stæf|784|персонал; штаб
taxi driver|n|ˈtæksi ˌdraɪvər|NULL|водій таксі
teacher|n|ˈtiːʧər|372|вчитель
trade|n|treɪd|2363|торгівля
unemployed|adj|ˌʌnɪmˈplɔɪd|NULL|безробітний
wage|n|weɪdʒ|2610|зарплата
waiter|n|ˈweɪtər|NULL|офіціант
waitress|n|ˈweɪtrɪs|NULL|офіціантка
